site,YYMMMDD,yyyy.yyyy,__MJD,week,d,reflon,east(m),north(m),up(m),_ant(m),sig_e(m),sig_n(m),sig_u(m),__corr_en,__corr_eu,__corr_nu
POAL,21OCT13,2021.7823,59500,2179,3,-51.1,-1905.45146,-3328320.96545,76.73363,0.0075,0.00069,0.00076,0.00285,-0.02084,-0.05579,0.11928
POAL,21OCT14,2021.7851,59501,2179,4,-51.1,-1905.45014,-3328320.96844,76.74766,0.0075,0.00070,0.00077,0.00289,-0.04542,-0.03346,0.08105
POAL,21OCT15,2021.7878,59502,2179,5,-51.1,-1905.45081,-3328320.96571,76.72861,0.0075,0.00070,0.00078,0.00295,-0.02510,-0.00818,0.07434
POAL,21OCT16,2021.7906,59503,2179,6,-51.1,-1905.45179,-3328320.96714,76.72906,0.0075,0.00067,0.00074,0.00272,-0.02514,-0.03806,0.11853
POAL,21OCT17,2021.7933,59504,2180,0,-51.1,-1905.45165,-3328320.96477,76.73071,0.0075,0.00068,0.00075,0.00277,-0.01787,-0.03247,0.11896
POAL,21OCT18,2021.7960,59505,2180,1,-51.1,-1905.45355,-3328320.96603,76.72996,0.0075,0.00068,0.00075,0.00278,-0.04790,-0.04700,0.10775
POAL,21OCT19,2021.7988,59506,2180,2,-51.1,-1905.45450,-3328320.96678,76.73864,0.0075,0.00067,0.00075,0.00277,-0.03006,-0.03098,0.12054
POAL,21OCT20,2021.8015,59507,2180,3,-51.1,-1905.45206,-3328320.96501,76.73818,0.0075,0.00069,0.00078,0.00285,-0.04558,-0.04322,0.11430
POAL,21OCT21,2021.8042,59508,2180,4,-51.1,-1905.45392,-3328320.96545,76.73880,0.0075,0.00069,0.00079,0.00290,-0.06567,-0.09834,0.10671
POAL,21OCT22,2021.8070,59509,2180,5,-51.1,-1905.45242,-3328320.96783,76.73743,0.0075,0.00069,0.00077,0.00285,-0.05821,-0.04313,0.12547
POAL,21OCT23,2021.8097,59510,2180,6,-51.1,-1905.45170,-3328320.96504,76.73969,0.0075,0.00070,0.00079,0.00290,-0.06366,-0.03562,0.11231
POAL,21OCT24,2021.8125,59511,2181,0,-51.1,-1905.45243,-3328320.96817,76.72931,0.0075,0.00072,0.00079,0.00292,-0.05967,-0.07138,0.08027
POAL,21OCT25,2021.8152,59512,2181,1,-51.1,-1905.45128,-3328320.96478,76.73269,0.0075,0.00068,0.00078,0.00284,-0.04695,-0.03605,0.05655
POAL,21OCT26,2021.8179,59513,2181,2,-51.1,-1905.45133,-3328320.96803,76.73227,0.0075,0.00068,0.00077,0.00277,-0.07150,-0.04924,0.09905
POAL,21OCT27,2021.8207,59514,2181,3,-51.1,-1905.45155,-3328320.96856,76.72948,0.0075,0.00069,0.00079,0.00287,-0.02742,-0.01324,0.13633
POAL,21OCT28,2021.8234,59515,2181,4,-51.1,-1905.45034,-3328320.96741,76.73288,0.0075,0.00069,0.00077,0.00284,-0.04533,-0.04491,0.12804
POAL,21OCT29,2021.8261,59516,2181,5,-51.1,-1905.45143,-3328320.96393,76.74028,0.0075,0.00069,0.00079,0.00285,-0.05288,-0.04742,0.10279
POAL,21OCT30,2021.8289,59517,2181,6,-51.1,-1905.45083,-3328320.96630,76.73880,0.0075,0.00068,0.00077,0.00281,-0.05373,-0.04280,0.08865
POAL,21OCT31,2021.8316,59518,2182,0,-51.1,-1905.45169,-3328320.96559,76.73255,0.0075,0.00069,0.00078,0.00286,-0.02934,-0.03916,0.13148
POAL,21NOV01,2021.8344,59519,2182,1,-51.1,-1905.45059,-3328320.96838,76.74222,0.0075,0.00068,0.00077,0.00281,-0.04797,-0.06450,0.10714
POAL,21NOV02,2021.8371,59520,2182,2,-51.1,-1905.45085,-3328320.96799,76.73720,0.0075,0.00070,0.00080,0.00294,-0.04700,-0.05434,0.09179
POAL,21NOV03,2021.8398,59521,2182,3,-51.1,-1905.45054,-3328320.96304,76.73569,0.0075,0.00072,0.00080,0.00308,-0.04087,-0.03996,0.12353
POAL,21NOV04,2021.8426,59522,2182,4,-51.1,-1905.45495,-3328320.96568,76.73204,0.0075,0.00069,0.00078,0.00287,-0.04655,-0.04800,0.07236
POAL,21NOV05,2021.8453,59523,2182,5,-51.1,-1905.45227,-3328320.96650,76.73639,0.0075,0.00069,0.00078,0.00287,-0.06349,-0.03037,0.09216
POAL,21NOV06,2021.8480,59524,2182,6,-51.1,-1905.45081,-3328320.96510,76.73776,0.0075,0.00069,0.00078,0.00289,-0.03873,-0.05331,0.13328
POAL,21NOV07,2021.8508,59525,2183,0,-51.1,-1905.45477,-3328320.96316,76.72805,0.0075,0.00068,0.00077,0.00280,-0.06022,-0.05466,0.11223
POAL,21NOV08,2021.8535,59526,2183,1,-51.1,-1905.45194,-3328320.96495,76.73734,0.0075,0.00069,0.00077,0.00285,-0.06423,-0.06730,0.11777
POAL,21NOV09,2021.8563,59527,2183,2,-51.1,-1905.45003,-3328320.96513,76.73471,0.0075,0.00068,0.00076,0.00279,-0.03893,-0.04172,0.09432
POAL,21NOV10,2021.8590,59528,2183,3,-51.1,-1905.45050,-3328320.96369,76.73629,0.0075,0.00068,0.00076,0.00281,-0.04472,-0.04634,0.10502
POAL,21NOV11,2021.8617,59529,2183,4,-51.1,-1905.45319,-3328320.96158,76.73187,0.0075,0.00069,0.00077,0.00285,-0.04351,-0.04806,0.10582
POAL,21NOV12,2021.8645,59530,2183,5,-51.1,-1905.45221,-3328320.96159,76.73611,0.0075,0.00071,0.00077,0.00285,-0.06615,-0.06794,0.13997
POAL,21NOV13,2021.8672,59531,2183,6,-51.1,-1905.45187,-3328320.96373,76.74089,0.0075,0.00070,0.00079,0.00288,-0.04721,-0.04512,0.12603
POAL,21NOV14,2021.8700,59532,2184,0,-51.1,-1905.45255,-3328320.96473,76.74107,0.0075,0.00072,0.00080,0.00296,-0.03646,-0.02496,0.12948
POAL,21NOV15,2021.8727,59533,2184,1,-51.1,-1905.45069,-3328320.96502,76.74435,0.0075,0.00074,0.00080,0.00309,-0.03597,-0.08044,0.12356
POAL,21NOV16,2021.8754,59534,2184,2,-51.1,-1905.45247,-3328320.96322,76.73795,0.0075,0.00074,0.00082,0.00315,-0.06400,-0.04995,0.10521
POAL,21NOV17,2021.8782,59535,2184,3,-51.1,-1905.45123,-3328320.96280,76.74061,0.0075,0.00069,0.00078,0.00287,-0.04731,-0.03560,0.12581
POAL,21NOV18,2021.8809,59536,2184,4,-51.1,-1905.45464,-3328320.96317,76.74425,0.0075,0.00069,0.00078,0.00290,-0.04260,-0.04844,0.11276
POAL,21NOV19,2021.8836,59537,2184,5,-51.1,-1905.45365,-3328320.96556,76.73580,0.0075,0.00069,0.00078,0.00285,-0.04132,-0.03050,0.08885
POAL,21NOV20,2021.8864,59538,2184,6,-51.1,-1905.45225,-3328320.96603,76.73311,0.0075,0.00069,0.00077,0.00286,-0.04025,-0.05777,0.14154
POAL,21NOV21,2021.8891,59539,2185,0,-51.1,-1905.45453,-3328320.96649,76.74164,0.0075,0.00070,0.00079,0.00291,-0.06074,-0.02316,0.09622
POAL,21NOV22,2021.8919,59540,2185,1,-51.1,-1905.45130,-3328320.96508,76.73793,0.0075,0.00069,0.00077,0.00287,-0.04045,-0.01857,0.11046
POAL,21NOV23,2021.8946,59541,2185,2,-51.1,-1905.45074,-3328320.96571,76.73621,0.0075,0.00071,0.00078,0.00295,-0.02682,-0.01212,0.12463
POAL,21NOV24,2021.8973,59542,2185,3,-51.1,-1905.45116,-3328320.96485,76.73653,0.0075,0.00068,0.00077,0.00278,-0.04649,-0.04510,0.10469
POAL,21NOV25,2021.9001,59543,2185,4,-51.1,-1905.45079,-3328320.96454,76.73608,0.0075,0.00071,0.00081,0.00304,-0.01724,0.01239,0.09932
POAL,21NOV26,2021.9028,59544,2185,5,-51.1,-1905.45332,-3328320.96476,76.74890,0.0075,0.00076,0.00084,0.00328,-0.02502,-0.02062,0.07178
POAL,21NOV27,2021.9055,59545,2185,6,-51.1,-1905.45247,-3328320.96655,76.73824,0.0075,0.00069,0.00078,0.00286,-0.03620,-0.04017,0.08452
POAL,21NOV28,2021.9083,59546,2186,0,-51.1,-1905.45238,-3328320.96548,76.73748,0.0075,0.00071,0.00081,0.00306,-0.05058,-0.04418,0.11933
POAL,21NOV29,2021.9110,59547,2186,1,-51.1,-1905.45125,-3328320.96435,76.74340,0.0075,0.00071,0.00079,0.00291,-0.04336,-0.03127,0.08911
POAL,21NOV30,2021.9138,59548,2186,2,-51.1,-1905.45323,-3328320.96684,76.73516,0.0075,0.00068,0.00078,0.00281,-0.05231,-0.03024,0.11372
POAL,21DEC01,2021.9165,59549,2186,3,-51.1,-1905.45198,-3328320.96477,76.72967,0.0075,0.00069,0.00078,0.00288,-0.05481,-0.05341,0.07887
POAL,21DEC02,2021.9192,59550,2186,4,-51.1,-1905.45283,-3328320.96557,76.73441,0.0075,0.00068,0.00077,0.00277,-0.04169,-0.04061,0.08763
POAL,21DEC03,2021.9220,59551,2186,5,-51.1,-1905.45317,-3328320.96598,76.72641,0.0075,0.00070,0.00079,0.00284,-0.05196,-0.04616,0.10462
POAL,21DEC04,2021.9247,59552,2186,6,-51.1,-1905.45306,-3328320.96386,76.73626,0.0075,0.00069,0.00077,0.00281,-0.05029,-0.02947,0.09770
POAL,21DEC05,2021.9274,59553,2187,0,-51.1,-1905.45174,-3328320.96696,76.73683,0.0075,0.00068,0.00077,0.00278,-0.04731,-0.01139,0.10628
POAL,21DEC06,2021.9302,59554,2187,1,-51.1,-1905.45057,-3328320.96571,76.73139,0.0075,0.00071,0.00080,0.00296,-0.05180,-0.05674,0.08734
POAL,21DEC07,2021.9329,59555,2187,2,-51.1,-1905.45222,-3328320.96429,76.73408,0.0075,0.00070,0.00078,0.00284,-0.05291,-0.02830,0.10181
POAL,21DEC08,2021.9357,59556,2187,3,-51.1,-1905.45404,-3328320.96365,76.73154,0.0075,0.00070,0.00078,0.00287,-0.03830,-0.01848,0.10495
POAL,21DEC09,2021.9384,59557,2187,4,-51.1,-1905.45320,-3328320.96412,76.73257,0.0075,0.00070,0.00079,0.00289,-0.05167,-0.00435,0.10778
POAL,21DEC10,2021.9411,59558,2187,5,-51.1,-1905.45429,-3328320.96616,76.73550,0.0075,0.00070,0.00080,0.00294,-0.01245,-0.00427,0.10170
POAL,21DEC11,2021.9439,59559,2187,6,-51.1,-1905.45235,-3328320.96498,76.74549,0.0075,0.00071,0.00078,0.00296,-0.05745,-0.05060,0.14320
POAL,21DEC12,2021.9466,59560,2188,0,-51.1,-1905.45051,-3328320.96539,76.73076,0.0075,0.00069,0.00077,0.00282,-0.06456,-0.02202,0.08485
POAL,21DEC13,2021.9493,59561,2188,1,-51.1,-1905.45084,-3328320.96510,76.74387,0.0075,0.00070,0.00078,0.00291,-0.07204,-0.03658,0.08300
POAL,21DEC14,2021.9521,59562,2188,2,-51.1,-1905.45118,-3328320.96268,76.73875,0.0075,0.00070,0.00077,0.00293,-0.05812,-0.00235,0.13004
POAL,21DEC15,2021.9548,59563,2188,3,-51.1,-1905.45329,-3328320.96176,76.73545,0.0075,0.00068,0.00078,0.00281,-0.06020,-0.03826,0.08565
POAL,21DEC16,2021.9576,59564,2188,4,-51.1,-1905.45105,-3328320.96190,76.73229,0.0075,0.00069,0.00077,0.00282,-0.04622,-0.04014,0.10518
POAL,21DEC18,2021.9630,59566,2188,6,-51.1,-1905.45215,-3328320.96219,76.73939,0.0075,0.00069,0.00077,0.00279,-0.06831,-0.03278,0.10026
POAL,21DEC19,2021.9658,59567,2189,0,-51.1,-1905.45271,-3328320.96140,76.73719,0.0075,0.00069,0.00076,0.00277,-0.07037,-0.02334,0.09301
POAL,21DEC20,2021.9685,59568,2189,1,-51.1,-1905.45007,-3328320.96497,76.73593,0.0075,0.00068,0.00076,0.00280,-0.05790,-0.03778,0.12509
POAL,21DEC21,2021.9713,59569,2189,2,-51.1,-1905.44958,-3328320.96373,76.74739,0.0075,0.00072,0.00079,0.00299,-0.05502,-0.03522,0.08664
POAL,21DEC22,2021.9740,59570,2189,3,-51.1,-1905.44675,-3328320.96527,76.73648,0.0075,0.00073,0.00079,0.00302,-0.07011,-0.07117,0.06494
POAL,21DEC23,2021.9767,59571,2189,4,-51.1,-1905.45128,-3328320.96280,76.72925,0.0075,0.00069,0.00077,0.00288,-0.05776,-0.05637,0.08917
POAL,21DEC24,2021.9795,59572,2189,5,-51.1,-1905.45002,-3328320.96203,76.74208,0.0075,0.00070,0.00078,0.00288,-0.05223,-0.01788,0.08567
POAL,21DEC25,2021.9822,59573,2189,6,-51.1,-1905.45181,-3328320.96224,76.73896,0.0075,0.00070,0.00078,0.00288,-0.06118,-0.02822,0.06766
POAL,21DEC26,2021.9849,59574,2190,0,-51.1,-1905.44893,-3328320.96387,76.73426,0.0075,0.00071,0.00078,0.00300,-0.05726,0.00938,0.08276
POAL,21DEC27,2021.9877,59575,2190,1,-51.1,-1905.45104,-3328320.96388,76.74434,0.0075,0.00069,0.00078,0.00291,-0.04601,-0.03142,0.12072
POAL,21DEC28,2021.9904,59576,2190,2,-51.1,-1905.44751,-3328320.96285,76.73770,0.0075,0.00071,0.00077,0.00288,-0.06923,-0.02581,0.08777
POAL,21DEC29,2021.9932,59577,2190,3,-51.1,-1905.45150,-3328320.96220,76.73597,0.0075,0.00069,0.00079,0.00287,-0.08206,-0.04605,0.10701
POAL,21DEC30,2021.9959,59578,2190,4,-51.1,-1905.45018,-3328320.96145,76.74156,0.0075,0.00070,0.00077,0.00288,-0.05799,-0.02123,0.10113
POAL,21DEC31,2021.9986,59579,2190,5,-51.1,-1905.45047,-3328320.96100,76.74401,0.0075,0.00070,0.00078,0.00289,-0.06449,-0.02126,0.06881
POAL,22JAN01,2022.0014,59580,2190,6,-51.1,-1905.44897,-3328320.96599,76.74723,0.0075,0.00070,0.00078,0.00289,-0.04211,-0.04801,0.08527
POAL,22JAN02,2022.0041,59581,2191,0,-51.1,-1905.44814,-3328320.95972,76.75117,0.0075,0.00073,0.00080,0.00307,-0.04797,-0.04046,0.11092
POAL,22JAN03,2022.0068,59582,2191,1,-51.1,-1905.45246,-3328320.96169,76.74454,0.0075,0.00071,0.00077,0.00285,-0.07555,-0.05495,0.06606
POAL,22JAN04,2022.0096,59583,2191,2,-51.1,-1905.44827,-3328320.96243,76.74891,0.0075,0.00071,0.00078,0.00293,-0.04127,-0.08533,0.06426
POAL,22JAN05,2022.0123,59584,2191,3,-51.1,-1905.45269,-3328320.96074,76.74528,0.0075,0.00072,0.00079,0.00294,-0.05920,-0.01017,0.07606
POAL,22JAN06,2022.0151,59585,2191,4,-51.1,-1905.45100,-3328320.96302,76.73292,0.0075,0.00068,0.00075,0.00273,-0.05081,-0.04978,0.10720
POAL,22JAN07,2022.0178,59586,2191,5,-51.1,-1905.45285,-3328320.95920,76.73912,0.0075,0.00069,0.00075,0.00276,-0.04921,-0.05365,0.11064
POAL,22JAN08,2022.0205,59587,2191,6,-51.1,-1905.45080,-3328320.96057,76.73921,0.0075,0.00069,0.00076,0.00283,-0.04149,-0.03358,0.08608
POAL,22JAN09,2022.0233,59588,2192,0,-51.1,-1905.45099,-3328320.96304,76.73745,0.0075,0.00073,0.00081,0.00301,-0.02895,-0.02346,0.11546
