Date,Decimal Date,MJD,Up
2022-08-18 00:00:00,2022.6283367556468,59809.0,0.0020154765807092
2022-08-18 03:00:00,2022.6286789869953,59809.125,0.0016436488367617
2022-08-18 06:00:00,2022.6290212183435,59809.25,0.0013425382785499
2022-08-18 09:00:00,2022.629363449692,59809.375,0.0008739446639083326
2022-08-18 12:00:00,2022.6297056810404,59809.5,7.448301766999066e-05
2022-08-18 15:00:00,2022.6300479123888,59809.625,-0.0007626740843988955
2022-08-18 18:00:00,2022.6303901437373,59809.75,-0.0016948877600952
2022-08-18 21:00:00,2022.6307323750855,59809.875,-0.0025870373938232
2022-08-19 00:00:00,2022.631074606434,59810.0,-0.0033618481829762
2022-08-19 03:00:00,2022.6314168377824,59810.125,-0.0039723054505884
2022-08-19 06:00:00,2022.6317590691308,59810.25,-0.0042767310515046
2022-08-19 09:00:00,2022.6321013004792,59810.375,-0.004526465665549
2022-08-19 12:00:00,2022.6324435318274,59810.5,-0.0047874264419078
2022-08-19 15:00:00,2022.632785763176,59810.625,-0.0050451578572392
2022-08-19 18:00:00,2022.6331279945243,59810.75,-0.0050818305462598
2022-08-19 21:00:00,2022.6334702258728,59810.875,-0.0050588166341185
2022-08-20 00:00:00,2022.633812457221,59811.0,-0.0048712124116718
2022-08-20 03:00:00,2022.6341546885694,59811.125,-0.0048578986898064
2022-08-20 06:00:00,2022.6344969199179,59811.25,-0.0046381019055843
2022-08-20 09:00:00,2022.6348391512663,59811.375,-0.0044569978490471
2022-08-20 12:00:00,2022.6351813826147,59811.5,-0.0044463900849223
2022-08-20 15:00:00,2022.635523613963,59811.625,-0.0043875314295291
2022-08-20 18:00:00,2022.6358658453114,59811.75,-0.0042215404100716
2022-08-20 21:00:00,2022.6362080766598,59811.875,-0.0041779582388699
2022-08-21 00:00:00,2022.6365503080083,59812.0,-0.0040046805515885
2022-08-21 03:00:00,2022.6368925393565,59812.125,-0.0040677092038095
2022-08-21 06:00:00,2022.637234770705,59812.25,-0.0038741813041269
2022-08-21 09:00:00,2022.6375770020534,59812.375,-0.0036612725816667
2022-08-21 12:00:00,2022.6379192334018,59812.5,-0.0038087768480181
2022-08-21 15:00:00,2022.6382614647503,59812.625,-0.0038523767143487
2022-08-21 18:00:00,2022.6386036960985,59812.75,-0.0038066981360316
2022-08-21 21:00:00,2022.638945927447,59812.875,-0.0038080988451838
2022-08-22 00:00:00,2022.6392881587954,59813.0,-0.0037505119107663
2022-08-22 03:00:00,2022.6396303901438,59813.125,-0.0037118359468877
2022-08-22 06:00:00,2022.6399726214922,59813.25,-0.0034767854958772
2022-08-22 09:00:00,2022.6403148528404,59813.375,-0.0033329338766634
2022-08-22 12:00:00,2022.640657084189,59813.5,-0.0032798913307487
2022-08-22 15:00:00,2022.6409993155373,59813.625,-0.0031348445918411
2022-08-22 18:00:00,2022.6413415468858,59813.75,-0.0029702703468501
2022-08-22 21:00:00,2022.641683778234,59813.875,-0.0029659827705472
2022-08-23 00:00:00,2022.6420260095824,59814.0,-0.0028974029701203
2022-08-23 03:00:00,2022.6423682409309,59814.125,-0.0028816838748753
2022-08-23 06:00:00,2022.6427104722793,59814.25,-0.0027330941520631
2022-08-23 09:00:00,2022.6430527036277,59814.375,-0.0027356499340385
2022-08-23 12:00:00,2022.643394934976,59814.5,-0.0027759452350437
2022-08-23 15:00:00,2022.6437371663244,59814.625,-0.0025638723745942
2022-08-23 18:00:00,2022.6440793976728,59814.75,-0.0024088192731142
